TERYT;PROVINCE;NAME;REG_VOTERS;VOTES;VOTES_SPOIL;V_KO;V_LEWICA;V_POLEXIT;V_JEDN;V_PIS;V_WIOSNA;V_KORWIN;V_KUKIZ;V_GWIA
302403;Wielkopolskie;gm. KaŸmierz;6467;2788;27;1307;50;;;905;249;135;115;
302404;Wielkopolskie;gm. Obrzycko;3479;1155;17;428;13;;;512;90;43;52;
302405;Wielkopolskie;gm. Ostroróg;3865;1438;14;663;21;;;556;108;41;35;
302406;Wielkopolskie;gm. Pniewy;9650;4040;56;1925;40;;;1535;154;180;150;
302407;Wielkopolskie;gm. Szamotu³y;23198;10256;104;5225;130;;;3307;715;449;326;
302408;Wielkopolskie;gm. Wronki;16121;6626;80;3407;94;;;2005;521;266;253;
302501;Wielkopolskie;gm. Dominowo;2376;929;16;227;27;;;463;41;105;50;
302502;Wielkopolskie;gm. Krzykosy;5435;2012;29;558;31;;;975;115;213;91;
302503;Wielkopolskie;gm. Nowe Miasto nad Wart¹;7113;2663;26;803;45;;;1284;200;175;130;
302504;Wielkopolskie;gm. Œroda Wielkopolska;24843;10810;108;3974;178;;;3631;758;1777;384;
302505;Wielkopolskie;gm. Zaniemyœl;5335;2304;23;944;43;;;798;169;229;98;
302601;Wielkopolskie;gm. Brodnica;3804;1304;22;522;34;;;480;132;48;66;
302602;Wielkopolskie;gm. Dolsk;4575;1478;20;457;18;;;756;99;68;60;
302603;Wielkopolskie;gm. Ksi¹¿ Wielkopolski;6565;2233;26;707;28;;;1113;118;114;127;
302604;Wielkopolskie;gm. Œrem;32170;14021;152;5985;273;;;5020;1198;659;734;
302701;Wielkopolskie;m. Turek;21883;9964;80;3711;128;;;4585;615;409;436;
302702;Wielkopolskie;gm. Brudzew;4783;1919;20;313;20;;;1365;52;81;68;
302703;Wielkopolskie;gm. Dobra;4879;1954;30;378;26;;;1320;57;77;66;
302704;Wielkopolskie;gm. Kawêczyn;4265;1634;30;270;14;;;1176;47;34;63;
302705;Wielkopolskie;gm. Malanów;5231;1652;19;310;16;;;1088;59;89;71;
302706;Wielkopolskie;gm. Przykona;3588;1435;20;209;17;;;1046;40;43;60;
302707;Wielkopolskie;gm. Tuliszków;8327;3071;26;592;35;;;2102;114;95;107;
302708;Wielkopolskie;gm. Turek;7533;2977;21;719;25;;;1790;159;104;159;
302709;Wielkopolskie;gm. W³adys³awów;6357;2836;26;461;29;;;2038;76;85;121;
302801;Wielkopolskie;m. W¹growiec;19804;8682;68;4080;148;;;2881;759;399;347;
302802;Wielkopolskie;gm. Damas³awek;4235;1550;32;452;24;;;819;86;56;81;
302803;Wielkopolskie;gm. Go³añcz;6319;2210;38;795;38;;;990;132;92;125;
302804;Wielkopolskie;gm. Mieœcisko;4683;1645;18;557;23;;;756;125;82;84;
302805;Wielkopolskie;gm. Skoki;7343;2695;32;1265;60;;;968;192;92;86;
302806;Wielkopolskie;gm. Wapno;2359;766;18;261;10;;;337;57;43;40;
302807;Wielkopolskie;gm. W¹growiec;9240;3180;46;1146;35;;;1445;193;153;162;
302901;Wielkopolskie;gm. Przemêt;11071;3786;67;1199;74;;;1920;187;144;195;
302902;Wielkopolskie;gm. Siedlec;9645;3513;72;1313;50;;;1526;187;172;193;
302903;Wielkopolskie;gm. Wolsztyn;23531;10403;100;4950;157;;;3573;579;510;534;
303001;Wielkopolskie;gm. Ko³aczkowo;4676;1705;17;429;25;;;946;59;65;164;
303002;Wielkopolskie;gm. Mi³os³aw;8087;3265;43;1041;46;;;1574;213;142;206;
303003;Wielkopolskie;gm. Nekla;5808;2402;27;898;37;;;999;219;83;139;
303004;Wielkopolskie;gm. Pyzdry;5585;2077;39;520;30;;;1177;98;73;140;
303005;Wielkopolskie;gm. Wrzeœnia;35734;16122;109;6551;254;;;6399;1130;684;995;
303101;Wielkopolskie;m. Z³otów;14419;6302;63;3005;109;;;1983;568;314;260;
303102;Wielkopolskie;gm. Jastrowie;8819;3037;51;1238;49;;;1228;197;127;147;
303103;Wielkopolskie;gm. Krajenka;5878;2186;28;835;42;;;882;183;101;115;
303104;Wielkopolskie;gm. Lipka;4319;1413;25;492;27;;;667;85;47;70;
303105;Wielkopolskie;gm. Okonek;6832;2251;40;830;45;;;971;183;88;94;
303106;Wielkopolskie;gm. Tarnówka;2394;837;19;331;13;;;339;51;46;38;
303107;Wielkopolskie;gm. Zakrzewo;3959;1440;23;461;17;;;668;94;91;86;
303108;Wielkopolskie;gm. Z³otów;7373;2412;32;909;47;;;1050;169;99;106;
306101;Wielkopolskie;m. Kalisz;77735;38234;231;17477;535;;;13500;3260;1716;1515;
306201;Wielkopolskie;m. Konin;59218;28419;187;11472;366;;;11940;2168;1260;1026;
306301;Wielkopolskie;m. Leszno;48612;22795;159;11695;353;;;6663;1981;1116;828;
306401;Wielkopolskie;m. Poznañ;400937;230761;1244;124414;4533;;;55945;25129;10447;9049;
320101;Zachodniopomorskie;m. Bia³ogard;18357;7428;66;3665;86;;;2615;586;249;161;
320102;Zachodniopomorskie;gm. Bia³ogard;5947;1542;9;595;15;;;718;119;49;37;
320103;Zachodniopomorskie;gm. Karlino;6956;2177;41;899;24;;;936;151;81;45;
320104;Zachodniopomorskie;gm. Tychowo;5712;1733;24;690;24;;;720;165;61;49;
320201;Zachodniopomorskie;gm. Bierzwnik;3828;1305;20;490;17;;;592;71;32;83;
320202;Zachodniopomorskie;gm. Choszczno;16977;6264;33;3044;72;;;2361;412;185;157;
320203;Zachodniopomorskie;gm. Drawno;4170;1309;17;568;12;;;535;88;53;36;
320204;Zachodniopomorskie;gm. Krzêcin;2912;833;11;339;9;;;362;48;21;43;
320205;Zachodniopomorskie;gm. Pe³czyce;6111;1635;17;571;30;;;850;71;66;30;
320206;Zachodniopomorskie;gm. Recz;4304;1199;11;446;16;;;588;41;52;45;
320301;Zachodniopomorskie;gm. Czaplinek;9353;3178;42;1399;42;;;1236;258;113;88;
320302;Zachodniopomorskie;gm. Drawsko Pomorskie;13938;5057;59;2398;87;;;1798;394;163;158;
320303;Zachodniopomorskie;gm. Kalisz Pomorski;6040;2032;25;775;25;;;822;141;123;121;
320305;Zachodniopomorskie;gm. Wierzchowo;3805;1261;18;497;15;;;524;99;53;55;
320306;Zachodniopomorskie;gm. Z³ocieniec;13018;5004;46;2095;76;;;2164;312;186;125;
320402;Zachodniopomorskie;gm. Goleniów;28321;12258;106;5948;134;;;4309;917;495;349;
320403;Zachodniopomorskie;gm. Maszewo;6746;2017;19;751;20;;;998;91;81;57;
320404;Zachodniopomorskie;gm. Nowogard;19588;7417;89;3438;84;;;2951;473;207;175;
320405;Zachodniopomorskie;gm. Osina;2341;797;10;273;7;;;416;42;29;20;
320406;Zachodniopomorskie;gm. Przybiernów;3942;1342;18;477;23;;;702;50;43;29;
320407;Zachodniopomorskie;gm. Stepnica;3796;1178;22;515;14;;;449;92;40;46;
320501;Zachodniopomorskie;gm. Brojce;2934;838;9;322;5;;;418;38;27;19;
320502;Zachodniopomorskie;gm. Gryfice;18655;7000;75;3569;59;;;2512;450;190;145;
320503;Zachodniopomorskie;gm. Karnice;3228;1117;11;462;9;;;511;56;37;31;
320504;Zachodniopomorskie;gm. P³oty;7316;2252;27;894;21;;;1054;112;76;68;
320507;Zachodniopomorskie;gm. Rewal;4090;2977;6;1554;20;;;1091;166;98;42;
320508;Zachodniopomorskie;gm. Trzebiatów;13154;5349;44;2634;62;;;2017;339;154;99;
320601;Zachodniopomorskie;gm. Banie;5019;1512;23;538;12;;;754;103;47;35;
320602;Zachodniopomorskie;gm. Cedynia;3467;1006;22;454;12;;;402;59;31;26;
320603;Zachodniopomorskie;gm. Chojna;10782;3765;45;1509;32;;;1721;230;147;81;
320604;Zachodniopomorskie;gm. Gryfino;24436;11029;97;4768;101;;;4404;873;572;214;
320605;Zachodniopomorskie;gm. Mieszkowice;5527;1921;18;758;35;;;866;102;68;74;
320606;Zachodniopomorskie;gm. Moryñ;3425;1185;12;467;2;;;573;65;30;36;
320607;Zachodniopomorskie;gm. Stare Czarnowo;3075;1180;18;374;5;;;634;56;66;27;
320608;Zachodniopomorskie;gm. Trzciñsko-Zdrój;4356;1346;9;502;15;;;659;70;59;32;
320609;Zachodniopomorskie;gm. Widuchowa;4283;1319;23;508;13;;;626;79;37;33;
320701;Zachodniopomorskie;gm. Dziwnów;4214;2485;14;1354;17;;;775;199;76;50;
320702;Zachodniopomorskie;gm. Golczewo;4747;1590;13;671;13;;;709;82;61;41;
320703;Zachodniopomorskie;gm. Kamieñ Pomorski;11709;4669;34;2396;42;;;1663;299;154;81;
320704;Zachodniopomorskie;gm. Miêdzyzdroje;5784;2763;14;1438;40;;;956;172;81;62;
320705;Zachodniopomorskie;gm. Œwierzno;3332;940;13;410;16;;;379;66;30;26;
320706;Zachodniopomorskie;gm. Wolin;9722;3670;32;1679;38;;;1494;219;131;77;
320801;Zachodniopomorskie;m. Ko³obrzeg;38601;19531;102;9975;149;;;6816;1594;540;355;
320802;Zachodniopomorskie;gm. Dygowo;4355;1428;33;507;15;;;646;130;53;44;
320803;Zachodniopomorskie;gm. Goœcino;4105;1373;29;530;20;;;617;98;50;29;
320804;Zachodniopomorskie;gm. Ko³obrzeg;9487;4508;32;2124;34;;;1690;396;138;94;
320805;Zachodniopomorskie;gm. Rymañ;3220;1085;17;437;8;;;489;75;32;27;
320806;Zachodniopomorskie;gm. Siemyœl;2917;1001;10;403;13;;;441;87;26;21;
320807;Zachodniopomorskie;gm. Ustronie Morskie;4322;2602;23;1219;19;;;1088;164;55;34;
320901;Zachodniopomorskie;gm. Bêdzino;6764;2330;22;922;20;;;981;207;105;73;
320902;Zachodniopomorskie;gm. Biesiekierz;5336;2205;23;1076;29;;;650;224;90;113;
320903;Zachodniopomorskie;gm. Bobolice;7318;2366;40;856;35;;;1069;197;97;72;
320904;Zachodniopomorskie;gm. Manowo;5231;2264;28;1054;28;;;700;279;81;94;
320905;Zachodniopomorskie;gm. Mielno;6062;3882;30;1886;38;;;1458;249;107;114;
320906;Zachodniopomorskie;gm. Polanów;6810;2155;32;808;44;;;926;184;69;92;
320907;Zachodniopomorskie;gm. Sianów;10858;3902;52;1596;44;;;1484;418;157;151;
320908;Zachodniopomorskie;gm. Œwieszyno;5797;2513;16;1211;23;;;786;275;86;116;
321001;Zachodniopomorskie;gm. Barlinek;14929;5722;50;2547;63;;;2305;360;246;151;
321002;Zachodniopomorskie;gm. Boleszkowice;2287;792;8;332;10;;;333;50;39;20;
321003;Zachodniopomorskie;gm. Dêbno;15880;5912;67;2662;54;;;2406;319;248;156;
321004;Zachodniopomorskie;gm. Myœlibórz;15717;5586;50;2485;55;;;2414;294;171;117;
321005;Zachodniopomorskie;gm. Nowogródek Pomorski;2673;750;9;301;8;;;339;42;25;26;
321101;Zachodniopomorskie;gm. Dobra (Szczeciñska);16756;9685;61;5886;90;;;2140;866;372;270;
321102;Zachodniopomorskie;gm. Ko³baskowo;9289;4349;24;2407;50;;;1122;425;189;132;
321103;Zachodniopomorskie;gm. Nowe Warpno;1329;583;14;289;6;;;183;54;24;13;
321104;Zachodniopomorskie;gm. Police;30729;14023;85;6320;179;;;5273;1128;651;387;
321201;Zachodniopomorskie;gm. Bielice;2441;809;6;206;13;;;479;50;36;19;
321202;Zachodniopomorskie;gm. Kozielice;2055;681;16;185;5;;;401;29;30;15;
321203;Zachodniopomorskie;gm. Lipiany;4709;1733;23;691;14;;;839;83;55;28;
321204;Zachodniopomorskie;gm. Przelewice;4046;1273;13;464;13;;;665;52;35;31;
321205;Zachodniopomorskie;gm. Pyrzyce;15110;6180;71;2329;53;;;3029;326;226;146;
321206;Zachodniopomorskie;gm. Warnice;2721;844;10;176;10;;;544;47;37;20;
321301;Zachodniopomorskie;m. Dar³owo;11349;5200;46;2710;44;;;1684;473;135;108;
321302;Zachodniopomorskie;m. S³awno;9692;4043;34;1608;47;;;1603;444;167;140;
321303;Zachodniopomorskie;gm. Dar³owo;6950;2849;32;1208;16;;;1131;289;96;77;
321304;Zachodniopomorskie;gm. Malechowo;5092;1674;15;537;16;;;844;166;43;53;
321305;Zachodniopomorskie;gm. Postomino;6132;2437;22;905;32;;;1131;237;66;44;
321306;Zachodniopomorskie;gm. S³awno;6780;2071;26;612;23;;;1025;240;74;71;
321401;Zachodniopomorskie;m. Stargard;51866;24510;183;12078;271;;;8406;1616;1211;745;
321402;Zachodniopomorskie;gm. Chociwel;4712;1586;19;649;12;;;729;96;57;24;
321403;Zachodniopomorskie;gm. Dobrzany;3934;1209;9;432;14;;;647;53;29;25;
321404;Zachodniopomorskie;gm. Dolice;6086;1843;26;617;30;;;934;117;63;56;
321405;Zachodniopomorskie;gm. Iñsko;2805;925;6;405;11;;;408;48;26;21;
321406;Zachodniopomorskie;gm. Kobylanka;4361;2311;24;1132;25;;;732;175;173;50;
321408;Zachodniopomorskie;gm. Marianowo;2436;853;26;231;8;;;503;42;21;22;
321409;Zachodniopomorskie;gm. Stara D¹browa;2894;819;15;248;11;;;448;34;37;26;
321410;Zachodniopomorskie;gm. Stargard;10227;3548;26;1409;37;;;1557;250;165;104;
321411;Zachodniopomorskie;gm. Suchañ;3360;1055;14;359;13;;;567;42;31;29;
321501;Zachodniopomorskie;m. Szczecinek;30765;12830;92;6173;109;;;4943;757;492;264;
321502;Zachodniopomorskie;gm. Barwice;6787;1912;27;633;25;;;1015;85;77;50;
321503;Zachodniopomorskie;gm. Bia³y Bór;4153;1355;17;495;20;;;644;98;51;30;
321504;Zachodniopomorskie;gm. Borne Sulinowo;7680;2847;23;1204;32;;;1204;216;103;65;
